,user_id,item_id,cat_id,cat1,buy_mount,day
504,71926105,20023818596,50010557,50008168,1,2019/10/18
505,717297456,18852684292,50008727,50014815,1,2019/10/18
506,1782531766,14804987693,50012437,50014815,1,2019/8/28
507,74122538,21702631747,50012451,50008168,1,2019/8/28
508,34021678,15853022430,50010555,50008168,1,2019/8/28
509,650875589,10847915319,50013636,50008168,1,2020/5/18
510,75659492,35319166752,50006602,50008168,1,2020/5/18
511,361780615,37626658017,50010555,50008168,1,2020/5/18
512,45000942,37347423321,50012364,122650008,1,2020/3/20
513,402800777,37732487004,50012361,122650008,1,2020/5/11
514,57164830,17702049607,50013176,28,1,2020/3/16
515,2001304021,37847526002,50006602,50008168,1,2020/3/16
516,36520663,37597428209,50006602,50008168,1,2020/3/16
517,1692673864,14107175176,50006908,50014815,1,2020/6/4
518,1726543576,35876591472,50024151,28,1,2020/6/4
519,651048823,20328756243,50013187,28,1,2020/6/11
520,476878512,38076559297,50023670,28,1,2020/6/11
521,727041318,41310671586,50023612,50022520,1,2020/10/8
522,618607562,13748838597,121470030,50014815,1,2020/10/8
523,893820727,7194169752,50024147,28,1,2020/10/20
524,902964571,40929690777,50012365,122650008,1,2020/11/10
525,2121259368,21843555377,50010557,50008168,1,2020/11/10
526,102766393,36872080258,50024842,50008168,1,2020/1/30
527,108123656,19486589074,50010558,50008168,1,2019/9/24
528,415651471,19850226972,50012451,50008168,1,2019/9/24
529,62793281,21888295647,50013711,50008168,1,2019/9/24
530,11639180,23152268846,50016706,50022520,1,2019/6/19
531,192550633,14598961597,50013207,50008168,1,2019/6/19
532,12935181,16573671254,50013636,50008168,1,2019/1/3
533,50146474,14816701758,50013190,28,1,2019/1/3
534,710346642,20783908909,50012365,122650008,1,2019/1/3
535,1592409025,15208934944,50012788,28,1,2019/10/13
536,644758048,15912901804,50023591,50022520,1,2019/10/13
537,421071740,10770103838,50016704,50022520,1,2019/8/2
538,2071288346,40494577222,50013636,50008168,1,2020/9/19
539,811575010,19625164686,50015579,50022520,1,2019/3/13
540,150164695,22985204387,50012360,122650008,1,2019/3/13
541,284982075,21542468724,50024842,50008168,2,2019/3/13
542,833163850,14902779495,50010555,50008168,1,2019/3/7
543,337933879,7104319843,50003700,28,1,2019/3/7
544,1828827474,26698656018,50012451,50008168,1,2019/11/25
545,874621830,26692404101,50012359,122650008,1,2019/11/25
546,52866147,35041519085,50012328,50008168,1,2019/11/25
547,877551711,13575165124,50012788,28,1,2019/12/20
548,13959156,13697814812,50012424,28,2,2019/12/20
549,381738910,36324662957,50012359,122650008,1,2019/12/20
550,16508737,40832904702,50013636,50008168,1,2020/9/28
551,706290011,40309040372,50023670,28,7,2020/9/28
552,10777245,24357964587,50006602,50008168,1,2019/6/21
553,485825810,6116829439,50016030,50008168,2,2019/6/21
554,1093315143,22261876294,50010545,50008168,1,2019/6/21
555,197797522,14056558295,50016704,50022520,1,2019/2/12
556,354929951,42605523274,50023636,28,2,2021/1/23
557,717579326,20090844864,50018831,50014815,1,2021/1/23
558,21126725,20269960909,50010542,50008168,1,2018/11/11
559,849209402,20090128791,50010549,50008168,1,2018/11/11
560,408782402,20087740163,50012451,50008168,1,2018/11/11
561,33606093,15666845275,50010558,50008168,1,2018/11/11
562,676112387,16459564211,50012442,50008168,1,2019/7/27
563,206706236,41131387000,50010557,50008168,8,2020/9/22
564,113357955,17447307099,251725,28,1,2020/9/22
565,559351364,41226171088,50023722,28,1,2021/1/23
566,14826747,40403529238,50012835,50014815,1,2020/12/28
567,1122603408,41593655414,50013636,50008168,1,2020/12/28
568,22153460,41577227970,50012564,50014815,2,2020/10/30
569,2184390775,36945991354,50011993,28,1,2020/10/30
570,685131418,23904656405,50013711,50008168,1,2019/4/14
571,1618659210,18960591334,50013711,50008168,1,2019/4/14
572,290416376,23753204779,50012364,122650008,1,2019/4/14
573,674795288,35591503212,50012359,122650008,1,2019/12/24
574,163434213,36180292188,50023670,28,1,2019/12/24
575,751109889,12751555173,50024439,28,1,2019/12/24
576,42862034,16541191934,50011993,28,1,2020/5/25
577,581788279,15445549112,50016704,50022520,1,2020/5/25
578,844701536,37953519127,50013636,50008168,1,2020/5/25
579,67966573,15305777299,50005987,50014815,40,2019/3/20
580,73090273,13158997959,50010565,50008168,1,2019/3/20
581,1080875032,35713716089,50013217,50014815,1,2019/12/29
582,676042293,18972105226,50010544,50008168,1,2019/12/29
583,1118964539,18534931467,50013207,50008168,1,2019/3/28
584,121608198,17259614302,50013636,50008168,1,2019/3/28
585,409260214,18816018539,50013207,50008168,1,2019/6/27
586,1653278527,10659119323,50016006,28,1,2019/6/27
587,915998381,37494156770,50012245,50014815,2,2020/12/12
588,1046272175,41583973774,50012365,122650008,1,2020/12/16
589,903939018,18244584284,50012451,50008168,1,2018/9/3
590,833663128,13283656744,50023591,50022520,1,2018/9/3
591,135407828,15351113167,50009542,50014815,1,2018/9/3
592,115331979,19265736035,50010558,50008168,1,2018/9/3
593,51732090,23190508621,50023531,28,10,2020/5/13
594,868016191,37884093410,50008856,28,1,2020/5/13
595,1109717649,35559448062,50010558,50008168,1,2020/5/13
596,899663236,19629599028,50013636,50008168,1,2019/6/26
597,13205018,14284618180,50014277,50014815,1,2019/6/26
598,20287566,22780168405,121452056,50008168,1,2020/7/5
599,916718801,38752883224,50010558,50008168,1,2020/7/5
600,776003782,19166576777,50001748,50014815,1,2020/7/5
601,204430,21416328484,50000820,28,4,2020/9/3
602,2197300223,40164793197,50010558,50008168,1,2020/9/3
603,44676816,40237217646,50014530,50008168,1,2020/9/3
604,24911195,35689085952,121394024,50008168,1,2020/10/19
605,173789766,20208993428,50012460,50014815,1,2020/10/19
606,711528325,15799901720,50012451,50008168,1,2020/2/28
607,40616940,37075380759,50013207,50008168,1,2020/2/28
608,345518849,25641120689,50006602,50008168,1,2020/2/28
609,716580506,12305006841,50016032,28,2,2020/9/18
610,171495477,41562983072,50012428,28,1,2020/10/13
611,54983976,5539032073,50024842,50008168,1,2019/9/19
612,95246127,14960797356,50012456,50014815,1,2019/9/19
613,115230893,39989168058,50010555,50008168,1,2020/7/28
614,1691663528,38511712798,50009540,50014815,1,2020/7/28
615,258784119,18608044473,50018820,38,1,2020/7/28
616,854223500,40549984639,50023591,50022520,1,2020/10/5
617,226914435,8232556503,211122,38,1,2020/10/5
618,370499230,39314051667,50023531,28,10,2021/1/9
619,2072002358,41367321494,50140021,50008168,1,2021/1/9
620,810215254,17567359388,50011993,28,1,2020/8/15
621,1719584309,39662299065,50012360,122650008,1,2020/8/15
622,749940191,41387134128,50010557,50008168,1,2020/11/4
623,702530648,35382121753,50013636,50008168,1,2020/12/6
624,1742549457,41505870508,50010557,50008168,1,2020/12/6
625,83485653,18611994872,50156020,50008168,1,2019/9/5
626,15424730,15896720740,50010555,50008168,1,2019/9/5
627,13508571,27210088439,50026460,50022520,2,2019/9/5
628,1037210150,14351097125,50012360,122650008,1,2019/4/1
629,474610174,6889251326,50024842,50008168,1,2019/4/1
630,155030342,16463097664,50013187,28,1,2019/4/1
631,790093644,10845288171,211122,38,1,2019/12/23
632,112683557,36388282233,50012365,122650008,1,2019/12/23
633,1095238990,36197387014,50010544,50008168,1,2019/12/23
634,812136222,17528844221,50012564,50014815,1,2019/5/11
635,31927444,19498012544,50023640,28,1,2019/5/11
636,705097846,35880298828,50003700,28,1,2020/4/11
637,651719928,37144789100,50012451,50008168,1,2020/4/11
638,440939996,35393483765,50010544,50008168,1,2019/12/12
639,78598658,20280018340,50013207,50008168,1,2019/12/12
640,799734570,17372186451,50012451,50008168,1,2019/12/12
641,82277735,40790299517,50006602,50008168,1,2020/9/16
642,2067426839,39215703623,50023591,50022520,1,2020/9/16
643,1707842697,20100058172,50007011,50008168,1,2020/9/3
644,779580768,41003268855,50006602,50008168,1,2020/9/3
645,1100692570,18771824719,121424027,50008168,1,2020/10/28
646,628168355,38795308796,50018824,38,1,2020/10/28
647,693261482,40789879602,50010536,50008168,1,2020/10/29
648,23064081,19966972769,50006602,50008168,1,2019/4/14
649,692702485,12893384792,50012451,50008168,1,2019/4/14
650,1034556428,15906447773,50012442,50008168,1,2019/4/14
651,22299540,18220919748,50010544,50008168,1,2019/1/4
652,245657549,8585871294,50002524,28,1,2019/1/4
653,1038732741,18827752985,50018436,50014815,1,2019/1/4
654,250444324,15264727596,50013636,50008168,1,2019/4/14
655,113505686,14905055621,50003700,28,1,2019/4/14
656,130860170,23661736558,50010566,50008168,1,2019/4/14
657,90200136,40158767777,50012361,122650008,1,2020/9/5
658,2235237420,40236201735,211122,38,1,2020/9/5
659,72960164,17940474551,50012383,50022520,1,2019/9/19
660,417867275,22128584094,50012548,50014815,1,2020/7/21
661,869680776,41506548224,50012245,50014815,1,2020/10/31
662,407334155,18269955534,50011993,28,1,2020/10/31
663,161300022,10089983265,50008728,50014815,1,2019/1/4
664,788796699,20758808502,50013636,50008168,1,2019/1/4
665,761171277,21700960848,50013207,50008168,1,2019/3/22
666,737487648,13324773521,50010555,50008168,1,2019/3/22
667,12916294,13373758706,50023722,28,1,2019/3/22
668,687590316,19011239423,50012378,50022520,1,2019/5/2
669,1613771282,18245938958,50012564,50014815,1,2019/5/2
670,386339341,17516402745,50013711,50008168,1,2019/5/2
671,100706054,20619412752,50010545,50008168,1,2019/3/20
672,653663844,17058425330,50012361,122650008,1,2019/3/20
673,795925376,13177118902,50018824,38,5,2019/6/9
674,898172618,20332488314,50016241,50014815,2,2019/6/9
675,651536466,15785307434,50012451,50008168,1,2019/6/9
676,58648315,13851346925,50016243,28,2,2020/9/27
677,809038826,41173674826,50006602,50008168,1,2020/9/27
678,1750446598,35261992266,50010549,50008168,1,2021/2/4
679,1951169280,43261826209,50023612,50022520,1,2021/2/4
680,48318512,43181849154,50007011,50008168,1,2021/1/8
681,296820704,41284349298,50013207,50008168,1,2021/1/8
682,110628609,39185579225,50008845,28,1,2020/12/20
683,2296598311,42170356091,50010549,50008168,1,2020/12/20
684,1630115852,42751372902,50010549,50008168,2,2020/12/18
685,594018368,20316192325,50007140,28,1,2019/3/3
686,884945872,10000579578,50012788,28,1,2019/3/3
687,1917269304,24506432243,50018831,50014815,1,2019/12/29
688,1574054719,36361328706,50012365,122650008,1,2019/12/29
689,136006059,19724233661,50010555,50008168,1,2019/12/29
690,1949486542,36892995122,50006094,28,1,2020/5/18
691,1086281181,17303770111,50012442,50008168,1,2020/5/18
692,1089945557,39980955521,50010558,50008168,1,2020/7/23
693,706192998,38644755832,50011993,28,1,2020/7/23
694,2062403087,40220905017,50013207,50008168,1,2020/7/23
695,137140739,20383672625,50016706,50022520,1,2020/3/8
696,1638453325,35594913213,50026473,50022520,1,2020/3/8
697,494055990,38172761389,50010558,50008168,1,2020/6/1
698,1026203352,37523725463,121404037,28,1,2020/6/1
699,2291586753,37567471437,50011993,28,1,2020/12/24
700,402114637,41490326755,50007012,50008168,1,2020/12/24
701,705511407,20086884175,50010544,50008168,1,2018/11/11
702,37910543,13572897584,50006602,50008168,1,2018/11/11
703,63049302,17536955554,50012366,122650008,1,2018/11/11
704,1039536091,40361426753,121408024,50008168,1,2020/11/29
705,354193120,41395125516,50006602,50008168,1,2020/11/29
706,447358528,35109190200,50012431,50014815,1,2020/11/15
707,56736746,13725195879,50008817,28,10,2019/1/5
708,281913788,16493118734,50010549,50008168,1,2019/1/5
709,852508945,24309252582,50012364,122650008,1,2019/7/20
710,412466920,40317008551,50010558,50008168,1,2020/8/14
711,79876756,16655929167,50158020,50008168,1,2020/8/14
712,371930520,19207887075,121408024,50008168,1,2020/6/10
713,1577672146,37307272392,121390030,50022520,1,2020/6/10
714,2183342562,40278233451,121450022,50008168,1,2020/11/16
715,249233474,41900037949,122692024,28,2,2020/11/6
716,2318047491,42113163141,50010566,50008168,1,2020/11/6
717,1105199128,41029423484,50006602,50008168,1,2020/12/28
718,376288694,20100820554,50136026,28,1,2018/10/13
719,299819936,15797517491,50010236,50014815,1,2018/10/13
720,1056878705,9524863795,50011993,28,1,2018/10/13
721,1776055161,20328205752,211130,50014815,1,2019/9/23
722,379776260,22313019926,50012451,50008168,1,2019/9/23
723,73242069,23411465006,50018436,50014815,1,2019/9/23
724,753386063,16858577231,50010566,50008168,1,2019/1/26
725,1097383392,15393951700,50024787,50008168,1,2019/1/26
726,34537849,13055369210,50023636,28,1,2019/1/26
727,36293079,13692749650,50156020,50008168,1,2019/6/20
728,434640589,16463945110,50002524,28,1,2019/6/20
729,1888987343,35620950143,50011993,28,1,2019/11/25
730,12060212,36020620107,50005107,28,1,2019/11/25
731,1589723261,8351593369,50023591,50022520,1,2019/11/25
732,1057238851,37434185830,50010558,50008168,1,2020/3/22
733,1982767772,37508157182,50012359,122650008,1,2020/3/22
734,66009858,20049681328,50009548,50014815,1,2020/10/22
735,725721814,41000849061,121394024,50008168,1,2020/12/18
736,1656404551,14274473322,50011993,28,1,2020/12/5
737,26056331,19378896124,50012361,122650008,1,2018/9/28
738,672861506,18898816275,50012617,50014815,1,2018/9/28
739,137903257,37627001043,50006097,28,1,2020/3/16
740,655919749,17424327834,50023670,28,1,2020/3/16
741,445947325,36056793519,50018436,50014815,1,2020/3/16
742,265895742,19251445649,50003700,28,1,2020/2/28
743,814374197,27267684027,50010558,50008168,1,2020/2/28
744,778538095,41745307192,50013636,50008168,1,2021/1/17
745,1633838823,41669689916,122616024,28,1,2021/1/17
746,695921260,37261001726,50146022,50008168,1,2020/9/4
747,1758106492,40698825294,50010542,50008168,1,2020/9/4
748,91177545,38600977799,121466023,50008168,1,2020/10/29
749,696859016,37001265388,50015727,50014815,1,2020/11/3
750,681574207,37948760914,121408024,50008168,1,2020/11/3
751,57529841,1455663020,50018855,38,3,2020/11/22
752,711189837,20063687999,50012364,122650008,1,2019/5/16
753,56242040,14255737370,50013711,50008168,1,2019/5/16
754,624028666,23001204766,50010558,50008168,1,2019/5/16
755,35109668,17501865989,50010545,50008168,1,2019/5/16
756,305535641,35050119760,50013636,50008168,1,2019/10/14
757,203700901,6168177353,50002524,28,1,2019/10/14
758,1016329408,15423234164,50014863,50014815,20,2019/10/14
759,59350157,10735234391,50012730,50014815,1,2019/9/15
760,560661853,20961155476,50018825,38,10,2019/9/15
761,336659662,26248736186,50012788,28,1,2019/7/30
762,84427350,4888936773,50013636,50008168,2,2019/4/8
763,772068549,6040468135,50014744,50014815,1,2019/4/8
764,1860896934,35229337126,50006602,50008168,1,2020/3/13
765,22641933,37739903735,50010566,50008168,1,2020/3/13
766,682017250,15355478704,50009542,50014815,1,2020/3/13
767,47202341,14730695221,50024149,28,1,2019/3/28
768,398577904,10380868910,50006521,50014815,14,2019/3/28
769,135070497,12529441702,50013636,50008168,1,2018/11/24
770,692765256,14290706639,50013207,50008168,1,2018/11/24
771,276022203,40041815418,121408024,50008168,1,2020/12/29
772,2086557451,39691482649,50012364,122650008,1,2020/12/29
773,17844661,27527176020,50009547,50014815,1,2021/1/3
774,285754654,37855020323,50007011,50008168,14,2020/10/21
775,78458282,39590334720,50010558,50008168,1,2020/10/21
776,93858101,42243448212,50018831,50014815,1,2020/12/12
777,299334186,18094634789,211122,38,8,2020/12/12
778,1023209712,39414828750,50018436,50014815,1,2020/12/12
779,678377280,42077145544,50011993,28,6,2020/11/20
780,673335360,8759744599,50017100,50014815,1,2018/8/17
781,393836575,6892952614,50012245,50014815,4,2018/8/17
782,788014213,6063580235,50011993,28,1,2018/8/17
783,1646295024,18889275215,50010558,50008168,1,2019/3/28
784,394210763,23550056651,50007011,50008168,1,2019/3/28
785,474389163,10402276309,50005978,50014815,1,2019/3/28
786,85652801,10318660889,50012788,28,1,2019/2/15
787,861826619,9726869360,50013199,28,1,2019/2/15
788,33654836,20457504915,50012363,122650008,1,2019/9/1
789,1968374961,37906078261,50024842,50008168,1,2020/3/19
790,1738009088,37544074937,50012367,122650008,2,2020/3/19
791,1748122156,37072515456,50010558,50008168,1,2020/3/19
792,774948675,25805744437,50012424,28,1,2019/12/8
793,325085231,19001877874,50017100,50014815,1,2019/12/8
794,602738460,36191754723,50006602,50008168,2,2020/4/1
795,13110333,37740841676,50012359,122650008,1,2020/4/1
796,606872457,37852306279,50013207,50008168,1,2020/4/1
797,1886480866,12715037736,50024627,28,1,2019/11/11
798,21140789,20252865914,50010544,50008168,1,2019/11/11
799,136997100,35447551022,50013636,50008168,1,2019/11/11
800,88053387,17584880539,50012431,50014815,1,2019/11/11
801,17632686,35054158526,50008875,28,1,2021/1/26
802,784476304,43190308622,50010538,50008168,1,2021/1/26
803,1110168462,41707435277,50010538,50008168,1,2020/11/4
804,102538179,41468835535,50010558,50008168,1,2020/11/5
805,201934317,35239103295,50007011,50008168,1,2020/11/5
806,1867870788,40475591033,50010236,50014815,1,2020/12/1
807,653383611,15824714236,50013207,50008168,1,2018/9/15
808,24799922,14126491263,50024151,28,1,2018/9/15
809,642621524,16075256587,50006040,50014815,1,2018/9/15
810,1039852547,13896877067,50016706,50022520,1,2018/9/15
